Unnamed: 0.1,Unnamed: 0,date,sleep_hours
787,787,2017-08-11,6.233333333333333
788,788,2017-08-12,5.133333333333334
789,789,2017-08-13,6.9
790,790,2017-08-14,7.4
791,791,2017-08-15,6.883333333333334
792,792,2017-08-16,5.716666666666667
793,793,2017-08-17,6.883333333333334
794,794,2017-08-18,7.366666666666666
795,795,2017-08-19,6.933333333333334
796,796,2017-08-20,6.583333333333333
797,797,2017-08-21,6.666666666666667
798,798,2017-08-22,7.35
799,799,2017-08-23,6.733333333333333
800,800,2017-08-24,6.616666666666666
801,801,2017-08-25,7.166666666666667
802,802,2017-08-26,5.633333333333334
803,803,2017-08-27,6.55
804,804,2017-08-28,5.033333333333333
805,805,2017-08-29,6.316666666666666
806,806,2017-08-30,6.533333333333333
807,807,2017-08-31,2.066666666666667
808,808,2017-09-01,6.0
809,809,2017-09-02,6.383333333333334
810,810,2017-09-03,5.683333333333334
811,811,2017-09-04,6.533333333333333
812,812,2017-09-05,6.216666666666667
813,813,2017-09-06,6.35
814,814,2017-09-07,7.016666666666667
815,815,2017-09-08,7.416666666666667
816,816,2017-09-09,8.216666666666667
817,817,2017-09-10,7.366666666666666
818,818,2017-09-11,7.05
819,819,2017-09-12,7.766666666666667
820,820,2017-09-13,7.366666666666666
821,821,2017-09-15,5.283333333333333
822,822,2017-09-16,6.266666666666667
823,823,2017-09-17,5.916666666666667
824,824,2017-09-18,6.416666666666667
825,825,2017-09-19,5.716666666666667
826,826,2017-09-20,6.066666666666666
827,827,2017-09-21,7.133333333333334
828,828,2017-09-22,4.3
829,829,2017-09-23,7.033333333333333
830,830,2017-09-24,6.683333333333334
831,831,2017-09-25,6.55
832,832,2017-09-26,5.133333333333334
833,833,2017-09-27,10.2
834,834,2017-09-28,11.8
835,835,2017-09-29,14.866666666666667
836,836,2017-09-30,11.5
837,837,2017-10-01,13.2
838,838,2017-10-02,14.566666666666666
839,839,2017-10-03,13.066666666666666
840,840,2017-10-04,11.833333333333334
841,841,2017-10-05,12.766666666666667
842,842,2017-10-06,12.8
843,843,2017-10-07,12.533333333333331
844,844,2017-10-08,11.6
845,845,2017-10-09,16.266666666666666
846,846,2017-10-10,11.9
847,847,2017-10-11,10.866666666666667
848,848,2017-10-12,11.966666666666669
849,849,2017-10-13,10.033333333333331
850,850,2017-10-14,11.9
851,851,2017-10-15,17.2
852,852,2017-10-16,11.366666666666667
853,853,2017-10-17,12.8
854,854,2017-10-18,9.8
855,855,2017-10-19,13.8
856,856,2017-10-20,14.5
857,857,2017-10-21,8.4
858,858,2017-10-22,9.3
859,859,2017-10-23,13.433333333333334
860,860,2017-10-25,11.166666666666666
861,861,2017-10-26,12.633333333333333
862,862,2017-10-27,14.166666666666666
863,863,2017-10-28,13.433333333333334
864,864,2017-10-29,13.666666666666666
865,865,2017-10-30,12.0
866,866,2017-10-31,12.266666666666667
867,867,2017-11-01,13.4
868,868,2017-11-02,14.233333333333333
869,869,2017-11-03,13.2
870,870,2017-11-04,12.233333333333333
871,871,2017-11-05,13.133333333333333
872,872,2017-11-06,14.166666666666666
873,873,2017-11-07,11.666666666666666
874,874,2017-11-08,13.733333333333333
875,875,2017-11-09,12.633333333333333
876,876,2017-11-10,13.5
877,877,2017-11-11,11.433333333333334
878,878,2017-11-12,12.466666666666669
879,879,2017-11-13,12.233333333333333
880,880,2017-11-14,13.3
881,881,2017-11-15,12.533333333333331
882,882,2017-11-16,12.9
883,883,2017-11-17,12.3
884,884,2017-11-18,13.5
885,885,2017-11-19,11.7
886,886,2017-11-20,11.9
887,887,2017-11-21,13.566666666666666
888,888,2017-11-22,13.3
889,889,2017-11-23,13.466666666666669
890,890,2017-11-24,12.833333333333334
891,891,2017-11-25,13.566666666666666
892,892,2017-11-26,10.9
893,893,2017-11-27,13.633333333333333
894,894,2017-11-28,10.066666666666666
895,895,2017-11-29,16.5
896,896,2017-11-30,13.7
897,897,2017-12-01,12.2
898,898,2017-12-02,13.133333333333333
899,899,2017-12-03,14.266666666666667
900,900,2017-12-04,13.0
901,901,2017-12-05,15.533333333333331
902,902,2017-12-06,13.133333333333333
903,903,2017-12-07,10.2
904,904,2017-12-08,12.366666666666667
905,905,2017-12-09,10.666666666666666
906,906,2017-12-10,13.3
907,907,2017-12-11,15.933333333333334
908,908,2017-12-12,11.233333333333333
909,909,2017-12-13,14.1
910,910,2017-12-14,10.666666666666666
911,911,2017-12-15,13.766666666666667
912,912,2017-12-16,14.0
913,913,2017-12-17,13.466666666666669
914,914,2017-12-18,12.0
915,915,2017-12-19,13.633333333333333
916,916,2017-12-20,13.2
917,917,2017-12-21,13.033333333333331
918,918,2017-12-22,11.233333333333333
919,919,2017-12-23,14.833333333333334
920,920,2017-12-24,9.4
921,921,2017-12-25,14.866666666666667
922,922,2017-12-26,11.666666666666666
923,923,2017-12-27,15.1
924,924,2017-12-28,10.233333333333333
925,925,2017-12-29,11.5
926,926,2017-12-30,16.966666666666665
927,927,2017-12-31,12.666666666666666
928,928,2018-01-01,14.6
929,929,2018-01-02,15.033333333333331
930,930,2018-01-03,12.0
931,931,2018-01-04,16.5
932,932,2018-01-05,14.8
933,933,2018-01-06,13.266666666666667
934,934,2018-01-07,13.166666666666666
935,935,2018-01-08,14.533333333333331
936,936,2018-01-09,13.4
937,937,2018-01-10,13.066666666666666
938,938,2018-01-11,15.166666666666666
939,939,2018-01-12,10.133333333333333
940,940,2018-01-13,16.1
941,941,2018-01-14,10.833333333333334
942,942,2018-01-15,13.4
943,943,2018-01-16,13.5
944,944,2018-01-17,14.5
945,945,2018-01-18,10.7
946,946,2018-01-19,13.833333333333334
947,947,2018-01-20,13.266666666666667
948,948,2018-01-21,12.333333333333334
949,949,2018-01-22,14.4
950,950,2018-01-23,12.8
951,951,2018-01-24,9.333333333333334
952,952,2018-01-25,13.433333333333334
953,953,2018-01-26,13.533333333333331
954,954,2018-01-27,11.1
955,955,2018-01-28,12.666666666666666
956,956,2018-01-29,12.533333333333331
957,957,2018-01-30,12.766666666666667
958,958,2018-01-31,11.8
959,959,2018-02-01,14.966666666666669
960,960,2018-02-02,14.0
961,961,2018-02-03,11.8
962,962,2018-02-04,15.833333333333334
963,963,2018-02-05,12.633333333333333
964,964,2018-02-06,13.0
965,965,2018-02-07,14.666666666666666
966,966,2018-02-08,14.866666666666667
967,967,2018-02-09,15.166666666666666
968,968,2018-02-10,12.966666666666669
969,969,2018-02-11,13.7
970,970,2018-02-12,13.366666666666667
971,971,2018-02-13,12.466666666666669
972,972,2018-02-14,13.466666666666669
973,973,2018-02-15,11.533333333333331
974,974,2018-02-16,15.2
975,975,2018-02-17,12.933333333333334
976,976,2018-02-18,15.366666666666667
977,977,2018-02-19,11.466666666666669
978,978,2018-02-20,10.8
979,979,2018-02-21,13.5
980,980,2018-02-22,13.966666666666669
981,981,2018-02-23,12.766666666666667
982,982,2018-02-24,11.466666666666669
983,983,2018-02-25,7.133333333333334
984,984,2018-02-26,14.833333333333334
985,985,2018-02-27,13.2
986,986,2018-02-28,12.4
987,987,2018-03-01,13.1
988,988,2018-03-02,12.233333333333333
989,989,2018-03-03,11.9
990,990,2018-03-04,12.833333333333334
991,991,2018-03-05,12.933333333333334
992,992,2018-03-06,13.1
993,993,2018-03-07,11.466666666666669
994,994,2018-03-08,15.066666666666666
995,995,2018-03-09,12.733333333333333
996,996,2018-03-10,13.066666666666666
997,997,2018-03-11,11.933333333333334
998,998,2018-03-12,10.966666666666669
999,999,2018-03-13,14.433333333333334
1000,1000,2018-03-14,12.433333333333334
1001,1001,2018-03-15,14.966666666666669
1002,1002,2018-03-16,14.366666666666667
1003,1003,2018-03-17,12.933333333333334
1004,1004,2018-03-18,12.6
1005,1005,2018-03-19,14.733333333333333
1006,1006,2018-03-20,14.166666666666666
1007,1007,2018-03-21,15.266666666666667
1008,1008,2018-03-22,13.133333333333333
1009,1009,2018-03-23,16.033333333333335
1010,1010,2018-03-24,12.766666666666667
1011,1011,2018-03-25,12.9
1012,1012,2018-03-26,10.933333333333334
1013,1013,2018-03-27,13.2
1014,1014,2018-03-28,13.366666666666667
1015,1015,2018-03-29,13.0
1016,1016,2018-03-30,13.633333333333333
1017,1017,2018-03-31,13.966666666666669
1018,1018,2018-04-01,14.9
1019,1019,2018-04-02,14.333333333333334
1020,1020,2018-04-03,13.633333333333333
1021,1021,2018-04-04,12.533333333333331
1022,1022,2018-04-05,12.466666666666669
1023,1023,2018-04-06,12.733333333333333
1024,1024,2018-04-07,11.633333333333333
1025,1025,2018-04-08,12.133333333333333
1026,1026,2018-04-09,7.066666666666666
1027,1027,2018-04-10,14.6
1028,1028,2018-04-11,14.2
1029,1029,2018-04-12,11.333333333333334
1030,1030,2018-04-13,10.466666666666669
1031,1031,2018-04-14,15.766666666666667
1032,1032,2018-04-15,13.0
1033,1033,2018-04-16,11.7
1034,1034,2018-04-17,14.566666666666666
1035,1035,2018-04-18,12.633333333333333
1036,1036,2018-04-19,10.6
1037,1037,2018-04-20,11.9
1038,1038,2018-04-21,14.666666666666666
1039,1039,2018-04-22,15.5
1040,1040,2018-04-23,10.0
1041,1041,2018-04-24,13.8
1042,1042,2018-04-25,11.9
1043,1043,2018-04-26,15.0
1044,1044,2018-04-27,14.4
1045,1045,2018-04-28,12.0
1046,1046,2018-04-29,15.433333333333334
1047,1047,2018-04-30,13.066666666666666
1048,1048,2018-05-01,13.866666666666667
1049,1049,2018-05-02,12.133333333333333
1050,1050,2018-05-03,13.533333333333331
1051,1051,2018-05-04,12.0
1052,1052,2018-05-05,12.233333333333333
1053,1053,2018-05-06,12.5
1054,1054,2018-05-07,12.7
1055,1055,2018-05-08,12.8
1056,1056,2018-05-09,10.533333333333331
1057,1057,2018-05-10,14.466666666666669
1058,1058,2018-05-11,12.7
1059,1059,2018-05-12,16.966666666666665
1060,1060,2018-05-13,13.233333333333333
1061,1061,2018-05-14,10.1
1062,1062,2018-05-15,15.233333333333333
1063,1063,2018-05-16,11.333333333333334
1064,1064,2018-05-17,11.466666666666669
1065,1065,2018-05-18,11.866666666666667
1066,1066,2018-05-19,13.866666666666667
1067,1067,2018-05-20,8.733333333333333
1068,1068,2018-05-21,17.433333333333334
1069,1069,2018-05-22,11.9
1070,1070,2018-05-23,15.133333333333333
1071,1071,2018-05-24,12.466666666666669
1072,1072,2018-05-26,15.033333333333331
1073,1073,2018-05-27,11.4
1074,1074,2018-05-28,11.9
1075,1075,2018-05-29,13.9
1076,1076,2018-05-30,8.4
1077,1077,2018-05-31,13.133333333333333
1078,1078,2018-06-01,11.733333333333333
1079,1079,2018-06-02,13.366666666666667
1080,1080,2018-06-03,13.066666666666666
1081,1081,2018-06-04,11.533333333333331
1082,1082,2018-06-05,13.566666666666666
1083,1083,2018-06-06,12.8
1084,1084,2018-06-07,15.5
1085,1085,2018-06-08,11.966666666666669
1086,1086,2018-06-09,10.033333333333331
1087,1087,2018-06-10,15.066666666666666
1088,1088,2018-06-11,11.633333333333333
1089,1089,2018-06-12,13.5
1090,1090,2018-06-16,6.316666666666666
1091,1091,2018-06-17,6.466666666666667
1092,1092,2018-06-18,6.75
1093,1093,2018-06-19,6.283333333333333
1094,1094,2018-06-20,6.633333333333334
1095,1095,2018-06-21,6.6
1096,1096,2018-06-22,5.5
1097,1097,2018-06-23,5.766666666666667
1098,1098,2018-06-24,6.733333333333333
1099,1099,2018-06-25,6.583333333333333
1100,1100,2018-06-26,5.9
1101,1101,2018-06-27,6.516666666666667
1102,1102,2018-06-28,5.666666666666667
1103,1103,2018-06-29,6.35
1104,1104,2018-06-30,8.85
1105,1105,2018-07-01,6.883333333333334
1106,1106,2018-07-02,5.85
1107,1107,2018-07-03,7.383333333333334
1108,1108,2018-07-04,6.033333333333333
1109,1109,2018-07-05,6.7
1110,1110,2018-07-06,5.533333333333333
1111,1111,2018-07-07,6.916666666666667
1112,1112,2018-07-08,7.866666666666666
1113,1113,2018-07-09,6.6
1114,1114,2018-07-10,6.2
1115,1115,2018-07-11,6.55
1116,1116,2018-07-12,6.216666666666667
1117,1117,2018-07-13,5.783333333333333
1118,1118,2018-07-14,8.216666666666667
1119,1119,2018-07-15,5.116666666666666
1120,1120,2018-07-16,6.3
1121,1121,2018-07-17,7.266666666666667
1122,1122,2018-07-18,7.983333333333333
1123,1123,2018-07-19,7.716666666666667
1124,1124,2018-07-20,6.083333333333333
1125,1125,2018-07-21,8.716666666666667
1126,1126,2018-07-22,7.516666666666667
1127,1127,2018-07-23,6.216666666666667
1128,1128,2018-07-24,6.9
1129,1129,2018-07-25,6.383333333333334
1130,1130,2018-07-26,7.083333333333333
1131,1131,2018-07-27,7.216666666666667
1132,1132,2018-07-28,7.316666666666666
1133,1133,2018-07-29,7.183333333333334
1134,1134,2018-07-30,6.783333333333333
1135,1135,2018-07-31,6.883333333333334
1136,1136,2018-08-01,6.15
1137,1137,2018-08-02,6.883333333333334
1138,1138,2018-08-03,7.083333333333333
1139,1139,2018-08-04,7.483333333333333
1140,1140,2018-08-05,6.933333333333334
1141,1141,2018-08-06,5.8
1142,1142,2018-08-07,6.016666666666667
1143,1143,2018-08-08,6.7
1144,1144,2018-08-09,6.7
1145,1145,2018-08-10,7.2
1146,1146,2018-08-11,6.75
1147,1147,2018-08-12,7.05
1148,1148,2018-08-13,6.166666666666667
1149,1149,2018-08-14,4.7
1150,1150,2018-08-15,5.933333333333334
1151,1151,2018-08-16,6.533333333333333
1152,1152,2018-08-17,6.516666666666667
1153,1153,2018-08-18,8.666666666666666
1154,1154,2018-08-19,6.0
1155,1155,2018-08-20,6.183333333333334
1156,1156,2018-08-21,5.783333333333333
1157,1157,2018-08-22,7.233333333333333
1158,1158,2018-08-23,6.466666666666667
1159,1159,2018-08-24,6.55
1160,1160,2018-08-25,7.783333333333333
1161,1161,2018-08-26,7.283333333333333
1162,1162,2018-08-27,6.25
1163,1163,2018-08-28,6.783333333333333
1164,1164,2018-08-29,6.683333333333334
1165,1165,2018-08-30,7.133333333333334
1166,1166,2018-08-31,6.65
1167,1167,2018-09-01,6.966666666666667
1168,1168,2018-09-02,8.216666666666667
1169,1169,2018-09-03,6.983333333333333
1170,1170,2018-09-04,7.7
1171,1171,2018-09-05,6.416666666666667
1172,1172,2018-09-06,5.866666666666666
1173,1173,2018-09-07,6.733333333333333
1174,1174,2018-09-08,6.05
1175,1175,2018-09-09,7.766666666666667
1176,1176,2018-09-10,6.683333333333334
1177,1177,2018-09-11,6.0
1178,1178,2018-09-12,6.383333333333334
1179,1179,2018-09-13,6.433333333333334
1180,1180,2018-09-14,6.466666666666667
1181,1181,2018-09-15,6.666666666666667
1182,1182,2018-09-16,6.233333333333333
1183,1183,2018-09-17,7.016666666666667
1184,1184,2018-09-18,6.616666666666666
1185,1185,2018-09-19,5.15
1186,1186,2018-09-20,6.05
1187,1187,2018-09-21,5.583333333333333
1188,1188,2018-09-22,7.583333333333333
1189,1189,2018-09-23,7.066666666666666
1190,1190,2018-09-24,7.033333333333333
1191,1191,2018-09-25,2.8666666666666667
1192,1192,2018-09-26,4.516666666666667
1193,1193,2018-09-27,7.083333333333333
1194,1194,2018-09-28,6.916666666666667
1195,1195,2018-09-29,8.683333333333334
1196,1196,2018-09-30,7.866666666666666
1197,1197,2018-10-01,6.716666666666667
1198,1198,2018-10-02,6.833333333333333
1199,1199,2018-10-03,6.25
1200,1200,2018-10-04,7.116666666666666
1201,1201,2018-10-05,7.733333333333333
1202,1202,2018-10-06,5.933333333333334
1203,1203,2018-10-07,7.483333333333333
1204,1204,2018-10-08,6.883333333333334
1205,1205,2018-10-09,5.75
1206,1206,2018-10-10,7.5
1207,1207,2018-10-11,5.783333333333333
1208,1208,2018-10-12,7.633333333333334
1209,1209,2018-10-13,7.0
1210,1210,2018-10-14,7.6
1211,1211,2018-10-15,6.983333333333333
1212,1212,2018-10-16,6.916666666666667
1213,1213,2018-10-17,7.883333333333334
1214,1214,2018-10-18,6.633333333333334
1215,1215,2018-10-19,6.533333333333333
1216,1216,2018-10-20,7.85
1217,1217,2018-10-21,7.533333333333333
1218,1218,2018-10-22,7.433333333333334
1219,1219,2018-10-23,7.583333333333333
1220,1220,2018-10-24,6.783333333333333
1221,1221,2018-10-25,5.816666666666666
1222,1222,2018-10-26,7.216666666666667
1223,1223,2018-10-27,6.266666666666667
1224,1224,2018-10-28,7.55
1225,1225,2018-10-29,6.25
1226,1226,2018-10-30,5.783333333333333
1227,1227,2018-10-31,6.533333333333333
1228,1228,2018-11-01,7.133333333333334
1229,1229,2018-11-02,6.816666666666666
1230,1230,2018-11-03,6.25
1231,1231,2018-11-04,8.05
1232,1232,2018-11-05,6.583333333333333
1233,1233,2018-11-06,6.633333333333334
1234,1234,2018-11-07,6.116666666666666
1235,1235,2018-11-08,7.616666666666666
1236,1236,2018-11-09,6.616666666666666
1237,1237,2018-11-10,6.833333333333333
1238,1238,2018-11-11,8.716666666666667
1239,1239,2018-11-12,6.85
1240,1240,2018-11-13,6.95
1241,1241,2018-11-14,5.566666666666666
1242,1242,2018-11-15,6.5
1243,1243,2018-11-16,6.416666666666667
1244,1244,2018-11-17,7.433333333333334
1245,1245,2018-11-18,6.733333333333333
1246,1246,2018-11-19,5.766666666666667
1247,1247,2018-11-20,5.683333333333334
1248,1248,2018-11-21,6.3
1249,1249,2018-11-22,7.833333333333333
1250,1250,2018-11-23,5.25
1251,1251,2018-11-24,7.933333333333334
1252,1252,2018-11-25,6.45
1253,1253,2018-11-26,4.733333333333333
1254,1254,2018-11-27,5.333333333333333
1255,1255,2018-11-28,7.483333333333333
1256,1256,2018-11-29,7.366666666666666
1257,1257,2018-11-30,7.383333333333334
1258,1258,2018-12-01,7.783333333333333
1259,1259,2018-12-04,8.116666666666667
1260,1260,2018-12-05,6.383333333333334
1261,1261,2018-12-06,6.366666666666666
1262,1262,2018-12-07,7.05
1263,1263,2018-12-08,7.266666666666667
1264,1264,2018-12-09,7.4
1265,1265,2018-12-10,5.15
1266,1266,2018-12-11,7.566666666666666
1267,1267,2018-12-12,7.083333333333333
1268,1268,2018-12-13,6.866666666666666
1269,1269,2018-12-14,6.55
1270,1270,2018-12-15,6.9
1271,1271,2018-12-16,6.633333333333334
1272,1272,2018-12-17,4.1
1273,1273,2018-12-18,5.4
1274,1274,2018-12-19,6.966666666666667
1275,1275,2018-12-20,6.816666666666666
1276,1276,2018-12-21,6.6
1277,1277,2018-12-22,5.716666666666667
1278,1278,2018-12-23,7.683333333333334
1279,1279,2018-12-30,7.633333333333334
1280,1280,2019-01-01,4.8
1281,1281,2019-01-02,7.6
1282,1282,2019-01-03,7.3
1283,1283,2019-01-04,7.0
1284,1284,2019-01-05,7.233333333333333
1285,1285,2019-01-06,6.533333333333333
1286,1286,2019-01-07,5.75
1287,1287,2019-01-08,5.95
1288,1288,2019-01-09,6.066666666666666
1289,1289,2019-01-10,5.733333333333333
1290,1290,2019-01-11,7.1
1291,1291,2019-01-12,8.333333333333334
1292,1292,2019-01-13,7.6
1293,1293,2019-01-14,7.05
1294,1294,2019-01-15,5.433333333333334
1295,1295,2019-01-16,6.866666666666666
1296,1296,2019-01-17,6.75
1297,1297,2019-01-18,7.083333333333333
1298,1298,2019-01-19,7.9
1299,1299,2019-01-20,6.383333333333334
1300,1300,2019-01-21,5.85
1301,1301,2019-01-22,5.35
1302,1302,2019-01-23,6.633333333333334
1303,1303,2019-01-24,6.466666666666667
1304,1304,2019-01-25,6.25
1305,1305,2019-01-26,5.216666666666667
1306,1306,2019-01-27,8.85
1307,1307,2019-01-28,6.866666666666666
1308,1308,2019-01-29,6.25
1309,1309,2019-01-30,6.5
1310,1310,2019-01-31,6.516666666666667
1311,1311,2019-02-01,5.3
1312,1312,2019-02-02,7.183333333333334
1313,1313,2019-02-03,6.2
1314,1314,2019-02-04,7.116666666666666
1315,1315,2019-02-05,6.5
1316,1316,2019-02-06,6.7
1317,1317,2019-02-07,6.733333333333333
1318,1318,2019-02-08,6.666666666666667
1319,1319,2019-02-09,7.416666666666667
1320,1320,2019-02-10,6.616666666666666
1321,1321,2019-02-11,6.1
1322,1322,2019-02-12,5.633333333333334
1323,1323,2019-02-13,6.6
1324,1324,2019-02-14,5.483333333333333
1325,1325,2019-02-15,4.883333333333334
1326,1326,2019-02-16,6.183333333333334
1327,1327,2019-02-17,7.566666666666666
1328,1328,2019-02-18,5.5
1329,1329,2019-02-19,6.366666666666666
1330,1330,2019-02-20,6.7
1331,1331,2019-02-21,4.066666666666666
1332,1332,2019-02-22,8.133333333333333
1333,1333,2019-02-23,7.583333333333333
1334,1334,2019-02-24,7.566666666666666
1335,1335,2019-02-25,6.0
1336,1336,2019-02-26,6.95
1337,1337,2019-02-27,4.933333333333334
1338,1338,2019-02-28,5.916666666666667
1339,1339,2019-03-01,6.65
1340,1340,2019-03-02,6.0
1341,1341,2019-03-03,5.833333333333333
1342,1342,2019-03-04,6.666666666666667
1343,1343,2019-03-05,6.983333333333333
1344,1344,2019-03-06,6.483333333333333
1345,1345,2019-03-07,6.516666666666667
1346,1346,2019-03-08,7.233333333333333
1347,1347,2019-03-09,5.416666666666667
1348,1348,2019-03-10,4.6
1349,1349,2019-03-11,8.05
1350,1350,2019-03-12,6.583333333333333
1351,1351,2019-03-13,6.766666666666667
1352,1352,2019-03-14,6.166666666666667
1353,1353,2019-03-15,7.583333333333333
1354,1354,2019-03-16,6.8
1355,1355,2019-03-17,7.583333333333333
1356,1356,2019-03-18,4.85
1357,1357,2019-03-19,5.416666666666667
1358,1358,2019-03-20,6.233333333333333
1359,1359,2019-03-21,5.966666666666667
1360,1360,2019-03-22,5.016666666666667
1361,1361,2019-03-23,6.666666666666667
1362,1362,2019-03-24,7.316666666666666
1363,1363,2019-03-25,6.333333333333333
1364,1364,2019-03-26,5.5
1365,1365,2019-03-27,6.383333333333334
1366,1366,2019-03-28,7.233333333333333
1367,1367,2019-03-29,7.65
1368,1368,2019-03-30,5.9
1369,1369,2019-03-31,7.55
1370,1370,2019-04-01,6.533333333333333
1371,1371,2019-04-02,6.8
1372,1372,2019-04-03,6.666666666666667
1373,1373,2019-04-04,6.9
1374,1374,2019-04-05,5.9
1375,1375,2019-04-06,6.383333333333334
1376,1376,2019-04-07,6.583333333333333
1377,1377,2019-04-08,3.4833333333333334
1378,1378,2019-04-09,6.166666666666667
1379,1379,2019-04-10,7.033333333333333
1380,1380,2019-04-11,7.133333333333334
1381,1381,2019-04-12,6.3
1382,1382,2019-04-13,8.5
1383,1383,2019-04-14,7.0
1384,1384,2019-04-15,6.316666666666666
1385,1385,2019-04-16,6.4
1386,1386,2019-04-17,6.683333333333334
1387,1387,2019-04-18,6.516666666666667
1388,1388,2019-04-19,7.116666666666666
1389,1389,2019-04-20,7.133333333333334
1390,1390,2019-04-21,6.7
1391,1391,2019-04-24,6.833333333333333
1392,1392,2019-04-25,6.233333333333333
1393,1393,2019-04-26,6.45
1394,1394,2019-04-27,6.633333333333334
1395,1395,2019-04-28,5.683333333333334
1396,1396,2019-04-29,5.8
1397,1397,2019-04-30,5.45
1398,1398,2019-05-01,6.833333333333333
1399,1399,2019-05-02,6.4
1400,1400,2019-05-03,6.4
1401,1401,2019-05-04,4.166666666666667
1402,1402,2019-05-05,7.583333333333333
1403,1403,2019-05-06,6.333333333333333
1404,1404,2019-05-07,6.833333333333333
1405,1405,2019-05-08,6.7
1406,1406,2019-05-09,6.666666666666667
1407,1407,2019-05-10,6.35
1408,1408,2019-05-11,5.616666666666666
1409,1409,2019-05-12,7.266666666666667
1410,1410,2019-05-13,6.233333333333333
1411,1411,2019-05-14,5.716666666666667
1412,1412,2019-05-15,6.966666666666667
1413,1413,2019-05-16,6.833333333333333
1414,1414,2019-05-17,7.233333333333333
1415,1415,2019-05-18,6.266666666666667
1416,1416,2019-05-19,6.6
1417,1417,2019-05-20,6.766666666666667
1418,1418,2019-05-21,6.0
1419,1419,2019-05-22,7.133333333333334
1420,1420,2019-05-23,6.416666666666667
1421,1421,2019-05-24,6.016666666666667
1422,1422,2019-05-27,5.616666666666666
1423,1423,2019-05-28,6.3
1424,1424,2019-05-29,6.116666666666666
1425,1425,2019-05-30,6.766666666666667
1426,1426,2019-05-31,6.5
1427,1427,2019-06-01,6.433333333333334
1428,1428,2019-06-02,6.433333333333334
1429,1429,2019-06-03,4.8
1430,1430,2019-06-04,6.266666666666667
1431,1431,2019-06-05,5.433333333333334
1432,1432,2019-06-06,5.833333333333333
1433,1433,2019-06-07,5.666666666666667
1434,1434,2019-06-08,6.483333333333333
1435,1435,2019-06-09,6.383333333333334
1436,1436,2019-06-10,6.233333333333333
1437,1437,2019-06-11,6.083333333333333
1438,1438,2019-06-12,7.05
1439,1439,2019-06-13,6.5
1440,1440,2019-06-14,5.6
1441,1441,2019-06-15,6.183333333333334
1442,1442,2019-06-16,6.95
1443,1443,2019-06-17,6.9
1444,1444,2019-06-18,7.333333333333333
1445,1445,2019-06-19,6.6
1446,1446,2019-06-20,6.066666666666666
1447,1447,2019-06-21,6.55
1448,1448,2019-06-22,7.416666666666667
1449,1449,2019-06-23,7.15
1450,1450,2019-06-24,7.133333333333334
1451,1451,2019-06-25,5.583333333333333
1452,1452,2019-06-26,5.083333333333333
1453,1453,2019-06-27,7.916666666666667
1454,1454,2019-06-28,6.383333333333334
1455,1455,2019-06-29,5.75
1456,1456,2019-06-30,6.516666666666667
1457,1457,2019-07-01,6.383333333333334
1458,1458,2019-07-02,5.833333333333333
1459,1459,2019-07-03,7.116666666666666
1460,1460,2019-07-04,7.566666666666666
1461,1461,2019-07-05,5.283333333333333
1462,1462,2019-07-06,5.783333333333333
1463,1463,2019-07-07,6.4
1464,1464,2019-07-08,6.966666666666667
1465,1465,2019-07-09,7.466666666666667
1466,1466,2019-07-10,7.466666666666667
1467,1467,2019-07-11,5.233333333333333
1468,1468,2019-07-12,5.683333333333334
1469,1469,2019-07-13,5.7
1470,1470,2019-07-14,8.466666666666667
1471,1471,2019-07-15,5.816666666666666
1472,1472,2019-07-16,5.65
1473,1473,2019-07-17,7.116666666666666
1474,1474,2019-07-18,7.25
1475,1475,2019-07-19,5.466666666666667
1476,1476,2019-07-20,6.316666666666666
1477,1477,2019-07-21,6.8
1478,1478,2019-07-22,6.716666666666667
1479,1479,2019-07-23,7.616666666666666
1480,1480,2019-07-24,6.966666666666667
1481,1481,2019-07-25,7.15
1482,1482,2019-07-26,6.5
1483,1483,2019-07-27,7.316666666666666
1484,1484,2019-07-28,5.716666666666667
1485,1485,2019-07-29,5.983333333333333
1486,1486,2019-07-30,7.3
1487,1487,2019-07-31,5.416666666666667
1488,1488,2019-08-01,7.833333333333333
1489,1489,2019-08-02,5.4
1490,1490,2019-08-03,7.966666666666667
1491,1491,2019-08-04,5.783333333333333
1492,1492,2019-08-05,6.233333333333333
1493,1493,2019-08-06,6.2
1494,1494,2019-08-07,7.05
1495,1495,2019-08-09,6.916666666666667
1496,1496,2019-08-10,7.366666666666666
1497,1497,2019-08-11,7.6
1498,1498,2019-08-12,6.4
1499,1499,2019-08-13,6.616666666666666
1500,1500,2019-08-14,8.7
1501,1501,2019-08-15,6.8
1502,1502,2019-08-16,3.466666666666667
1503,1503,2019-08-17,7.5
1504,1504,2019-08-18,6.266666666666667
1505,1505,2019-08-19,7.45
1506,1506,2019-08-20,6.833333333333333
1507,1507,2019-08-21,6.716666666666667
1508,1508,2019-08-22,7.883333333333334
1509,1509,2019-08-23,7.916666666666667
1510,1510,2019-08-24,7.45
1511,1511,2019-08-25,6.783333333333333
1512,1512,2019-08-26,7.45
1513,1513,2019-08-27,6.533333333333333
1514,1514,2019-08-28,7.016666666666667
1515,1515,2019-08-29,7.75
1516,1516,2019-08-30,6.516666666666667
1517,1517,2019-08-31,7.083333333333333
1518,1518,2019-09-01,7.016666666666667
